competition,date,match,team,pos,pos_role,player,rater,is_human,original_rating,goals,assists,shots_ontarget,shots_offtarget,shotsblocked,chances2score,drib_success,drib_unsuccess,keypasses,touches,passes_acc,passes_inacc,crosses_acc,crosses_inacc,lballs_acc,lballs_inacc,grduels_w,grduels_l,aerials_w,aerials_l,poss_lost,fouls,wasfouled,clearances,stop_shots,interceptions,tackles,dribbled_past,tballs_acc,tballs_inacc,ycards,rcards,dangmistakes,countattack,offsides,goals_ag_otb,goals_ag_itb,saves_itb,saves_otb,saved_pen,missed_penalties,owngoals,degree_centrality,betweenness_centrality,closeness_centrality,flow_centrality,flow_success,betweenness2goals,win,lost,is_home_team,minutesPlayed,game_duration
"Premier League 2017-18,19/08/2017,""Southampton - West Ham, 3 - 2"",West Ham,FW,FW,Chicharito,SkySports,1,9,2,0,2,1,0,1,0,2,3,32,10,5,4,0,1,1,5,5,1,1,10,1,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214285714,0.281168042,0.635338346,0.295081967,0.759255254,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Southampton - West Ham, 3 - 2"",West Ham,MF,AMC,Andre Ayew,WhoScored,0,6.54,0,0,0,1,1,1,0,0,0,33,12,5,0,0,0,1,6,5,4,0,9,2,3,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.928571429,0.11101077,0.635338346,0.245901639,0.666482293,0,0,1,0,68,90"
"Premier League 2017-18,19/08/2017,""Southampton - West Ham, 3 - 2"",West Ham,MF,AMC,Andre Ayew,SkySports,1,6,0,0,0,1,1,1,0,0,0,33,12,5,0,0,0,1,6,5,4,0,9,2,3,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.928571429,0.11101077,0.635338346,0.245901639,0.666482293,0,0,1,0,68,90"
"Premier League 2017-18,19/08/2017,""Southampton - West Ham, 3 - 2"",West Ham,DF,DC,Angelo Ogbonna,WhoScored,0,6.31,0,0,0,0,0,0,0,0,0,47,28,6,0,0,6,2,1,2,2,0,9,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.147342587,0.548701299,0.393442623,0.50575471,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Southampton - West Ham, 3 - 2"",West Ham,DF,DC,Angelo Ogbonna,SkySports,1,5,0,0,0,0,0,0,0,0,0,47,28,6,0,0,6,2,1,2,2,0,9,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.147342587,0.548701299,0.393442623,0.50575471,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Southampton - West Ham, 3 - 2"",West Ham,Sub,Sub,Diafra Sakho,WhoScored,0,6.5,0,0,1,1,0,2,0,1,0,9,1,0,0,0,0,0,2,2,3,7,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.285714286,0.070041473,0.482857143,0.06557377,0.25,0,0,1,0,22,90"
"Premier League 2017-18,19/08/2017,""Southampton - West Ham, 3 - 2"",West Ham,Sub,Sub,Diafra Sakho,SkySports,1,6,0,0,1,1,0,2,0,1,0,9,1,0,0,0,0,0,2,2,3,7,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.285714286,0.070041473,0.482857143,0.06557377,0.25,0,0,1,0,22,90"
"Premier League 2017-18,19/08/2017,""Southampton - West Ham, 3 - 2"",West Ham,Sub,Sub,Edimilson Fernandes,WhoScored,0,6.08,0,0,0,0,0,0,0,0,0,9,4,2,0,1,1,1,2,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0.272352389,0.548701299,0.06557377,0.2,0,0,1,0,22,90"
"Premier League 2017-18,19/08/2017,""Southampton - West Ham, 3 - 2"",West Ham,Sub,Sub,Edimilson Fernandes,SkySports,1,6,0,0,0,0,0,0,0,0,0,9,4,2,0,1,1,1,2,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0.272352389,0.548701299,0.06557377,0.2,0,0,1,0,22,90"
"Premier League 2017-18,19/08/2017,""Southampton - West Ham, 3 - 2"",West Ham,GK,GK,Joe Hart,WhoScored,0,5.97,0,0,0,0,0,0,0,0,0,31,16,6,0,0,16,6,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0.571428571,0.079242886,0.548701299,0.196721311,0,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Southampton - West Ham, 3 - 2"",West Ham,GK,GK,Joe Hart,SkySports,1,5,0,0,0,0,0,0,0,0,0,31,16,6,0,0,16,6,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0.571428571,0.079242886,0.548701299,0.196721311,0,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Southampton - West Ham, 3 - 2"",West Ham,Sub,Sub,Pedro Obiang,WhoScored,0,6.48,0,0,0,0,0,0,0,0,0,9,3,1,0,0,0,1,4,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.037062461,0.464285714,0.06557377,0,0,0,1,0,14,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,FW,FW,Benik Afobe,SkySports,1,6,0,0,1,1,1,2,0,0,0,19,3,3,0,1,0,1,6,5,2,3,9,1,1,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0.785714286,0.096240148,0.548701299,0.115384615,1.518510507,0,0,1,1,59,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,FW,FW,Benik Afobe,WhoScored,0,6.43,0,0,1,1,1,2,0,0,0,19,3,3,0,1,0,1,6,5,2,3,9,1,1,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0.785714286,0.096240148,0.548701299,0.115384615,1.518510507,0,0,1,1,59,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,MF,AMC,Joshua King,SkySports,1,6,0,0,0,2,1,1,1,1,0,27,9,3,0,0,0,1,6,5,3,0,10,2,2,0,0,1,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.928571429,0.121423186,0.574829932,0.192307692,1.399612818,0,0,1,1,90,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,MF,AMC,Joshua King,WhoScored,0,5.93,0,0,0,2,1,1,1,1,0,27,9,3,0,0,0,1,6,5,3,0,10,2,2,0,0,1,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.928571429,0.121423186,0.574829932,0.192307692,1.399612818,0,0,1,1,90,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,DF,DC,Steve Cook,SkySports,1,6,0,0,1,0,0,1,0,0,0,76,53,10,0,0,11,4,1,3,4,2,15,1,0,2,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.428571429,0.271269473,0.670634921,0.538461538,0.910358487,0,0,1,1,90,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,DF,DC,Steve Cook,WhoScored,0,6.49,0,0,1,0,0,1,0,0,0,76,53,10,0,0,11,4,1,3,4,2,15,1,0,2,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.428571429,0.271269473,0.670634921,0.538461538,0.910358487,0,0,1,1,90,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,MF,ML,Jordon Ibe,SkySports,1,5,0,0,0,0,0,0,1,1,0,31,18,4,0,2,0,1,5,3,0,1,11,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.071428571,0.1373956,0.670634921,0.230769231,0.873556323,0,0,1,1,60,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,MF,ML,Jordon Ibe,WhoScored,0,6.49,0,0,0,0,0,0,1,1,0,31,18,4,0,2,0,1,5,3,0,1,11,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.071428571,0.1373956,0.670634921,0.230769231,0.873556323,0,0,1,1,60,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,MF,MC,Harry Arter,SkySports,1,6,0,0,0,2,2,0,1,0,0,66,48,11,0,0,4,6,1,0,1,0,14,0,1,0,1,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.642857143,0.35519616,0.804761905,0.448717949,0.778897207,0,0,1,1,90,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,MF,MC,Harry Arter,WhoScored,0,6.12,0,0,0,2,2,0,1,0,0,66,48,11,0,0,4,6,1,0,1,0,14,0,1,0,1,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.642857143,0.35519616,0.804761905,0.448717949,0.778897207,0,0,1,1,90,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,MF,MC,Andrew Surman,SkySports,1,6,0,0,0,0,0,0,0,0,0,73,53,11,1,0,4,3,3,4,0,4,15,0,1,2,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1.571428571,0.402796348,0.862244898,0.5,0.672683953,0,0,1,1,90,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,MF,MC,Andrew Surman,WhoScored,0,6.67,0,0,0,0,0,0,0,0,0,73,53,11,1,0,4,3,3,4,0,4,15,0,1,2,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1.571428571,0.402796348,0.862244898,0.5,0.672683953,0,0,1,1,90,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,DF,DL,Charlie Daniels,SkySports,1,6,0,0,0,0,0,0,1,0,0,74,39,7,1,4,5,2,5,3,3,0,15,0,0,3,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.214285714,0.27831537,0.670634921,0.551282051,0.509346513,0,0,1,1,90,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,DF,DL,Charlie Daniels,WhoScored,0,6.37,0,0,0,0,0,0,1,0,0,74,39,7,1,4,5,2,5,3,3,0,15,0,0,3,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.214285714,0.27831537,0.670634921,0.551282051,0.509346513,0,0,1,1,90,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,MF,MR,Ryan Fraser,SkySports,1,6,0,0,0,0,0,0,0,0,0,27,14,3,1,4,3,1,3,2,0,1,8,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928571429,0.081841701,0.603571429,0.166666667,0.4910631,0,0,1,1,78,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,MF,MR,Ryan Fraser,WhoScored,0,5.81,0,0,0,0,0,0,0,0,0,27,14,3,1,4,3,1,3,2,0,1,8,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928571429,0.081841701,0.603571429,0.166666667,0.4910631,0,0,1,1,78,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,DF,DR,Adam Smith,SkySports,1,6,0,0,0,0,0,0,1,0,0,56,30,3,0,1,2,1,4,8,2,3,8,2,2,3,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.071428571,0.154006328,0.574829932,0.358974359,0.415272002,0,0,1,1,90,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,DF,DR,Adam Smith,WhoScored,0,6.68,0,0,0,0,0,0,1,0,0,56,30,3,0,1,2,1,4,8,2,3,8,2,2,3,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.071428571,0.154006328,0.574829932,0.358974359,0.415272002,0,0,1,1,90,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,DF,DC,Nathan Ake,SkySports,1,7,0,0,0,0,0,0,0,0,0,67,50,9,0,0,8,4,1,4,2,6,14,1,0,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.094525727,0.52484472,0.512820513,0.352852128,0,0,1,1,90,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,DF,DC,Nathan Ake,WhoScored,0,6.53,0,0,0,0,0,0,0,0,0,67,50,9,0,0,8,4,1,4,2,6,14,1,0,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.094525727,0.52484472,0.512820513,0.352852128,0,0,1,1,90,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,Sub,Sub,Jermain Defoe,SkySports,1,6,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.447089947,0.051282051,0.25,0,0,1,1,90,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,Sub,Sub,Jermain Defoe,WhoScored,0,5.86,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.447089947,0.051282051,0.25,0,0,1,1,90,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,Sub,Sub,Marc Pugh,SkySports,1,6,0,0,0,0,0,0,0,1,0,24,11,4,2,1,1,2,3,4,0,1,10,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857,0.30892447,0.635338346,0.166666667,0.066666667,0,0,1,1,30,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,Sub,Sub,Marc Pugh,WhoScored,0,6.41,0,0,0,0,0,0,0,1,0,24,11,4,2,1,1,2,3,4,0,1,10,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857,0.30892447,0.635338346,0.166666667,0.066666667,0,0,1,1,30,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,GK,GK,Asmir Begovic,SkySports,1,6,0,0,0,0,0,0,0,0,0,30,10,3,0,0,1,3,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0.785714286,0.06127462,0.548701299,0.256410256,0,0,0,1,1,90,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,GK,GK,Asmir Begovic,WhoScored,0,6.67,0,0,0,0,0,0,0,0,0,30,10,3,0,0,1,3,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0.785714286,0.06127462,0.548701299,0.256410256,0,0,0,1,1,90,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,Sub,Sub,Lys Mousset,SkySports,1,6,0,0,0,0,0,0,2,0,0,10,2,2,0,1,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.482857143,0.038461538,0,0,0,1,1,12,90"
"Premier League 2017-18,19/08/2017,""Bournemouth - Watford, 0 - 2"",Bournemouth,Sub,Sub,Lys Mousset,WhoScored,0,6.17,0,0,0,0,0,0,2,0,0,10,2,2,0,1,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.482857143,0.038461538,0,0,0,1,1,12,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,DF,DC,Lewis Dunk,SkySports,1,6,0,0,0,0,0,0,0,0,0,60,40,10,0,0,5,6,1,1,3,0,13,1,0,2,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1.153846154,0.077052696,0.615384615,0.486486486,0.674339613,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,DF,DC,Lewis Dunk,WhoScored,0,6.39,0,0,0,0,0,0,0,0,0,60,40,10,0,0,5,6,1,1,3,0,13,1,0,2,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1.153846154,0.077052696,0.615384615,0.486486486,0.674339613,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,MF,ML,Jamie Murphy,SkySports,1,7,0,0,0,1,1,1,1,0,0,48,28,3,0,3,1,0,10,2,0,2,9,0,4,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.461538462,0.233364946,0.791208791,0.378378378,0.582370885,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,MF,ML,Jamie Murphy,WhoScored,0,6.21,0,0,0,1,1,1,1,0,0,48,28,3,0,3,1,0,10,2,0,2,9,0,4,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.461538462,0.233364946,0.791208791,0.378378378,0.582370885,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,DF,DL,Markus Suttner,SkySports,1,5,0,0,0,0,0,0,0,1,0,59,31,7,1,2,5,4,2,6,1,0,12,1,0,0,0,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1.307692308,0.178480848,0.738461538,0.445945946,0.580418115,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,DF,DL,Markus Suttner,WhoScored,0,5.72,0,0,0,0,0,0,0,1,0,59,31,7,1,2,5,4,2,6,1,0,12,1,0,0,0,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1.307692308,0.178480848,0.738461538,0.445945946,0.580418115,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,DF,DR,Bruno,SkySports,1,6,0,0,0,0,0,0,0,0,0,80,65,4,1,3,3,2,0,2,1,1,8,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.692307692,0.266178775,0.791208791,0.581081081,0.565476762,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,DF,DR,Bruno,WhoScored,0,6.09,0,0,0,0,0,0,0,0,0,80,65,4,1,3,3,2,0,2,1,1,8,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.692307692,0.266178775,0.791208791,0.581081081,0.565476762,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,MF,MC,Dale Stephens,SkySports,1,6,0,0,0,0,0,0,1,0,0,79,65,8,0,1,4,5,1,4,0,1,12,2,0,1,1,3,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1.615384615,0.207044242,0.791208791,0.567567568,0.428957886,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,MF,MC,Dale Stephens,WhoScored,0,6.06,0,0,0,0,0,0,1,0,0,79,65,8,0,1,4,5,1,4,0,1,12,2,0,1,1,3,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1.615384615,0.207044242,0.791208791,0.567567568,0.428957886,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,DF,DC,Shane Duffy,SkySports,1,6,0,0,0,0,0,0,0,0,0,75,52,9,0,0,3,8,2,4,5,1,15,1,1,4,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.230769231,0.077464263,0.65158371,0.459459459,0.399280031,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,DF,DC,Shane Duffy,WhoScored,0,6.97,0,0,0,0,0,0,0,0,0,75,52,9,0,0,3,8,2,4,5,1,15,1,1,4,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.230769231,0.077464263,0.65158371,0.459459459,0.399280031,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,FW,FW,Glenn Murray,SkySports,1,6,0,0,0,0,0,1,0,0,1,22,12,2,0,0,1,0,3,6,0,4,7,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.057615944,0.738461538,0.162162162,0.357296587,0,0,1,0,66,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,FW,FW,Glenn Murray,WhoScored,0,5.6,0,0,0,0,0,1,0,0,1,22,12,2,0,0,1,0,3,6,0,4,7,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.057615944,0.738461538,0.162162162,0.357296587,0,0,1,0,66,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,MF,MC,Davy Propper,SkySports,1,5,0,0,0,1,1,0,0,0,0,71,57,6,0,0,2,2,2,5,1,1,9,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.846153846,0.314149593,0.923076923,0.554054054,0.224227988,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,MF,MC,Davy Propper,WhoScored,0,6.48,0,0,0,1,1,0,0,0,0,71,57,6,0,0,2,2,2,5,1,1,9,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.846153846,0.314149593,0.923076923,0.554054054,0.224227988,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,Sub,Sub,Anthony Knockaert,SkySports,1,6,0,0,0,0,0,0,0,0,0,26,12,2,1,1,1,0,3,1,2,2,7,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.846153846,0.116712446,0.582995951,0.148648649,0.066666667,0,0,1,0,28,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,Sub,Sub,Anthony Knockaert,WhoScored,0,6.59,0,0,0,0,0,0,0,0,0,26,12,2,1,1,1,0,3,1,2,2,7,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.846153846,0.116712446,0.582995951,0.148648649,0.066666667,0,0,1,0,28,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,MF,MR,Solly March,SkySports,1,6,0,0,1,1,1,1,0,2,1,53,34,5,1,1,1,1,3,3,2,4,10,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1.538461538,0.207173205,0.791208791,0.472972973,0,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,MF,MR,Solly March,WhoScored,0,6.48,0,0,1,1,1,1,0,2,1,53,34,5,1,1,1,1,3,3,2,4,10,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1.538461538,0.207173205,0.791208791,0.472972973,0,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,GK,GK,Mat Ryan,SkySports,1,6,0,0,0,0,0,0,0,0,0,30,17,3,0,0,9,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1.153846154,0.073261982,0.65158371,0.22972973,0,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,GK,GK,Mat Ryan,WhoScored,0,6,0,0,0,0,0,0,0,0,0,30,17,3,0,0,9,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1.153846154,0.073261982,0.65158371,0.22972973,0,0,0,1,0,90,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,MF,AMC,Pascal GroB,SkySports,1,5,0,0,0,0,0,0,0,0,0,28,17,5,0,3,0,2,2,7,0,1,14,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.076923077,0.048112524,0.65158371,0.202702703,0,0,0,1,0,62,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,MF,AMC,Pascal GroB,WhoScored,0,5.6,0,0,0,0,0,0,0,0,0,28,17,5,0,3,0,2,2,7,0,1,14,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.076923077,0.048112524,0.65158371,0.202702703,0,0,0,1,0,62,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,Sub,Sub,Tomer Hemed,SkySports,1,6,0,0,1,0,0,1,0,0,0,6,3,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.538461538,0.080064074,0.527472527,0.054054054,0,0,0,1,0,24,90"
"Premier League 2017-18,19/08/2017,""Leicester - Brighton, 2 - 0"",Brighton,Sub,Sub,Tomer Hemed,WhoScored,0,6.25,0,0,1,0,0,1,0,0,0,6,3,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.538461538,0.080064074,0.527472527,0.054054054,0,0,0,1,0,24,90"
"Premier League 2017-18,19/08/2017,""Burnley - West Bromwich Albion, 0 - 1"",Burnley,DF,DC,James Tarkowski,WhoScored,0,6.84,0,0,0,0,0,0,0,0,0,60,40,7,0,0,6,5,4,3,5,3,11,3,1,2,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.461538462,0.203843563,0.664835165,0.46835443,2.220386548,0,0,1,1,90,90"
"Premier League 2017-18,19/08/2017,""Burnley - West Bromwich Albion, 0 - 1"",Burnley,DF,DC,James Tarkowski,SkySports,1,6,0,0,0,0,0,0,0,0,0,60,40,7,0,0,6,5,4,3,5,3,11,3,1,2,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.461538462,0.203843563,0.664835165,0.46835443,2.220386548,0,0,1,1,90,90"
"Premier League 2017-18,19/08/2017,""Burnley - West Bromwich Albion, 0 - 1"",Burnley,DF,DC,Ben Mee,WhoScored,0,7.33,0,0,0,1,0,1,0,0,0,65,46,4,0,0,11,1,1,1,11,4,6,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.461538462,0.194925709,0.664835165,0.46835443,1.724163807,0,0,1,1,90,90"
"Premier League 2017-18,19/08/2017,""Burnley - West Bromwich Albion, 0 - 1"",Burnley,DF,DC,Ben Mee,SkySports,1,7,0,0,0,1,0,1,0,0,0,65,46,4,0,0,11,1,1,1,11,4,6,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.461538462,0.194925709,0.664835165,0.46835443,1.724163807,0,0,1,1,90,90"
